42,1,80,64,0.2692
203,5,80,75,0.349533333333
42,1,100,79,0.306266666667
279,7,80,81,0.359166666667
318,8,80,84,0.365133333333
165,4,80,85,0.339866666667
248,6,80,89,0.3549
400,10,80,89,0.371966666667
203,5,100,91,0.396866666667
42,1,120,92,0.337033333333
407,9,80,95,0.369866666667
478,12,80,95,0.3763
600,15,80,98,0.385
165,4,100,99,0.383166666667
279,7,100,99,0.409133333333
318,8,100,102,0.414433333333
165,4,120,104,0.423966666667
726,17,80,105,0.389466666667
852,20,80,105,0.396866666667
203,5,120,108,0.435833333333
248,6,100,108,0.404666666667
400,10,100,108,0.4218
42,1,140,110,0.367033333333
478,12,100,114,0.4275
279,7,120,116,0.4528
407,9,100,116,0.419333333333
919,23,80,118,0.400133333333
600,15,100,118,0.4357
42,1,160,121,0.393733333333
318,8,120,121,0.458233333333
203,5,140,124,0.472833333333
248,6,120,126,0.4459
400,10,120,127,0.4663
852,20,100,127,0.448633333333
165,4,140,128,0.460366666667
478,12,120,132,0.470966666667
726,17,100,133,0.4413
919,23,100,134,0.453533333333
279,7,140,134,0.489566666667
318,8,140,138,0.497266666667
600,15,120,139,0.481266666667
42,1,180,143,0.417966666667
407,9,120,143,0.463633333333
248,6,140,145,0.481133333333
400,10,140,145,0.506733333333
726,17,120,145,0.485066666667
42,1,200,148,0.440366666667
852,20,120,148,0.492933333333
165,4,160,150,0.4926
203,5,160,150,0.505166666667
478,12,140,151,0.5116
165,4,180,155,0.520866666667
279,7,160,155,0.5236
919,23,120,156,0.4969
318,8,160,156,0.5302
600,15,140,159,0.521666666667
248,6,160,163,0.515433333333
407,9,140,164,0.5026
400,10,160,164,0.541433333333
726,17,140,166,0.526133333333
165,4,200,170,0.544233333333
279,7,180,170,0.5535
478,12,160,170,0.548433333333
203,5,180,171,0.536833333333
852,20,140,171,0.532633333333
318,8,180,177,0.560933333333
407,9,160,177,0.536833333333
919,23,140,179,0.537966666667
600,15,160,181,0.555033333333
400,10,180,182,0.5702
42,1,250,183,0.489533333333
279,7,200,186,0.580233333333
203,5,200,188,0.563333333333
248,6,180,188,0.5452
852,20,160,191,0.5692
726,17,160,192,0.562133333333
407,9,180,196,0.565766666667
400,10,200,201,0.5969
600,15,180,201,0.589133333333
919,23,160,203,0.573166666667
478,12,180,203,0.578233333333
318,8,200,206,0.5869
726,17,180,216,0.592633333333
42,1,300,219,0.5311
852,20,180,219,0.6
407,9,200,220,0.592433333333
165,4,250,222,0.595766666667
600,15,200,222,0.6165
919,23,180,224,0.605666666667
248,6,200,228,0.571366666667
279,7,250,230,0.638733333333
478,12,200,230,0.605966666667
203,5,250,233,0.6159
726,17,200,237,0.6219
852,20,200,237,0.6273
165,4,300,245,0.640033333333
318,8,250,246,0.644766666667
400,10,250,248,0.6528
919,23,200,249,0.633233333333
248,6,250,254,0.6284
478,12,250,263,0.661866666667
279,7,300,273,0.682233333333
600,15,250,273,0.6732
203,5,300,277,0.660033333333
42,1,400,288,0.595133333333
407,9,250,288,0.648366666667
400,10,300,296,0.699533333333
852,20,250,298,0.6878
248,6,300,299,0.673033333333
318,8,300,301,0.690066666667
726,17,250,304,0.679466666667
919,23,250,305,0.6908
478,12,300,308,0.706233333333
600,15,300,324,0.7193
165,4,400,326,0.7096
407,9,300,333,0.694933333333
726,17,300,346,0.725866666667
852,20,300,348,0.734933333333
203,5,400,352,0.7298
42,1,500,358,0.649466666667
279,7,400,362,0.752366666667
919,23,300,366,0.738833333333
318,8,400,385,0.7589
248,6,400,390,0.743
400,10,400,392,0.7686
165,4,500,407,0.761633333333
478,12,400,415,0.7771
203,5,500,428,0.7805
600,15,400,430,0.786066666667
42,1,600,431,0.6926
407,9,400,433,0.762366666667
279,7,500,454,0.802766666667
852,20,400,456,0.800966666667
726,17,400,457,0.791933333333
318,8,500,480,0.810033333333
248,6,500,487,0.7946
400,10,500,496,0.817666666667
919,23,400,511,0.806366666667
203,5,600,512,0.8184
42,1,700,514,0.7282
478,12,500,514,0.8252
165,4,600,524,0.8028
407,9,500,528,0.813833333333
600,15,500,539,0.835466666667
279,7,600,544,0.840666666667
318,8,600,569,0.8471
726,17,500,569,0.841266666667
248,6,600,585,0.831966666667
852,20,500,587,0.846666666667
42,1,800,590,0.757533333333
400,10,600,592,0.8539
203,5,700,605,0.849366666667
165,4,700,608,0.8354
478,12,600,630,0.8622
919,23,500,639,0.8532
279,7,700,642,0.868633333333
600,15,600,651,0.8687
318,8,700,672,0.875533333333
42,1,900,676,0.783066666667
407,9,600,680,0.850666666667
165,4,800,681,0.860933333333
248,6,700,685,0.862866666667
407,9,700,688,0.879666666667
726,17,600,690,0.875433333333
852,20,600,690,0.8796
400,10,700,693,0.881466666667
203,5,800,701,0.873466666667
478,12,700,728,0.8876
42,1,1000,739,0.805166666667
165,4,900,751,0.881266666667
279,7,800,754,0.891466666667
919,23,600,761,0.8858
600,15,700,764,0.893966666667
407,9,800,771,0.899333333333
203,5,900,781,0.893566666667
318,8,800,784,0.896433333333
248,6,800,791,0.885566666667
400,10,800,797,0.9033
726,17,700,809,0.899433333333
852,20,700,815,0.904466666667
478,12,800,835,0.909033333333
279,7,900,841,0.909633333333
165,4,1000,845,0.8981
919,23,700,852,0.909966666667
203,5,1000,876,0.9087
