2498,406,0.5914
2524,439,0.656533333333
2524,471,0.6985
2524,528,0.7491
7161,595,0.806766666667
3441,687,0.853066666667
7161,735,0.894333333333
8535,952,0.940566666667
8535,1762,0.990766666667
