11058,25,364,5,8,0.459166666667
11058,25,367,6,8,0.5033
11058,25,371,7,8,0.533366666667
11058,25,373,8,8,0.550233333333
11058,25,374,10,8,0.5623
11058,25,425,5,10,0.584033333333
11058,25,435,6,10,0.639033333333
11058,25,442,8,10,0.6693
11058,25,443,7,10,0.6642
10759,35,448,5,11,0.631833333333
11058,25,454,10,10,0.683133333333
10759,35,468,8,11,0.715833333333
10759,35,478,7,11,0.7048
11058,25,490,5,12,0.674066666667
10759,35,499,6,11,0.6883
10759,35,501,10,11,0.725833333333
11058,25,502,6,12,0.7246
11058,25,508,7,12,0.751333333333
11058,25,521,10,12,0.7621
10759,35,530,10,13,0.7916
11058,25,540,8,12,0.759466666667
10759,35,540,7,13,0.781933333333
11058,25,548,5,14,0.7452
10759,35,548,8,13,0.787966666667
11058,25,563,6,14,0.782233333333
10759,35,563,5,13,0.716833333333
10759,35,563,6,13,0.752766666667
11058,25,569,7,14,0.804
11058,25,581,10,14,0.821466666667
10759,35,591,5,15,0.7676
10759,35,594,7,15,0.8263
10759,35,599,8,15,0.836266666667
11058,25,605,5,16,0.799366666667
10759,35,605,10,15,0.845333333333
10768,50,609,5,16,0.798233333333
11058,25,622,6,16,0.8369
10759,35,624,6,15,0.814566666667
11058,25,627,7,16,0.8487
10768,50,633,7,16,0.845833333333
11058,25,636,10,16,0.860833333333
11058,25,637,8,14,0.812733333333
10759,35,660,5,17,0.818866666667
10768,50,660,6,16,0.8319
11058,25,662,5,18,0.837366666667
10759,35,666,8,17,0.873366666667
10759,35,672,10,17,0.878733333333
10759,35,673,7,17,0.868233333333
10759,35,674,6,17,0.854166666667
11058,25,675,8,16,0.858666666667
11058,25,676,6,18,0.869066666667
11058,25,684,7,18,0.883366666667
11058,25,693,10,18,0.8869
10759,35,706,5,19,0.8543
10768,50,708,5,20,0.867333333333
11058,25,710,5,20,0.866966666667
10768,50,718,10,16,0.860766666667
10768,50,720,8,16,0.8568
10759,35,722,10,19,0.902833333333
10759,35,725,8,19,0.897133333333
11058,25,727,6,20,0.8959
10759,35,732,6,19,0.880266666667
11058,25,735,7,20,0.902433333333
10759,35,741,7,19,0.8953
11058,25,742,8,18,0.885833333333
11058,25,744,10,20,0.910966666667
11058,25,746,8,20,0.908133333333
10759,35,746,10,21,0.919466666667
10759,35,756,5,21,0.8787
11058,25,757,5,22,0.889166666667
11058,25,777,6,22,0.9143
10759,35,777,6,21,0.9042
10759,35,778,6,23,0.9206
11058,25,782,7,22,0.922266666667
11058,25,792,10,22,0.925766666667
10759,35,793,7,21,0.910366666667
10768,50,793,6,20,0.892866666667
10768,50,796,5,24,0.912
11058,25,797,8,22,0.9273
10759,35,800,8,21,0.9184
11058,25,804,5,24,0.9092
10759,35,806,10,23,0.934466666667
10759,35,815,5,23,0.899866666667
11058,25,821,6,24,0.926666666667
11058,25,831,7,24,0.936733333333
10759,35,831,8,23,0.933
10759,35,834,6,25,0.935866666667
11058,25,839,10,24,0.939766666667
10759,35,839,10,25,0.9433
10759,35,840,7,23,0.929766666667
10768,50,842,10,20,0.910033333333
10759,35,852,7,25,0.943433333333
10768,50,856,8,20,0.9079
10759,35,862,5,25,0.917233333333
10768,50,866,6,24,0.926166666667
10768,50,878,5,28,0.935833333333
11058,25,881,8,24,0.938366666667
10759,35,883,6,27,0.9438
10759,35,884,10,27,0.953633333333
10759,35,901,7,27,0.949733333333
10759,35,901,8,25,0.941933333333
10768,50,924,6,28,0.948
10759,35,928,5,27,0.926366666667
10759,35,928,8,27,0.953933333333
10768,50,945,10,24,0.9401
10768,50,966,5,32,0.952966666667
10768,50,1044,5,36,0.962166666667
10768,50,1046,10,28,0.956433333333
10768,50,1076,6,32,0.962733333333
10768,50,1082,7,20,0.9046
10768,50,1096,6,36,0.973066666667
10768,50,1138,6,40,0.978366666667
10768,50,1140,5,40,0.972966666667
10768,50,1171,10,32,0.969066666667
10768,50,1193,7,28,0.953433333333
10768,50,1202,8,24,0.937866666667
10768,50,1217,10,40,0.981566666667
10768,50,1221,6,44,0.9836
10768,50,1226,5,44,0.9796
10768,50,1226,10,36,0.977133333333
10768,50,1255,10,44,0.984833333333
10768,50,1266,7,24,0.932733333333
10768,50,1287,5,48,0.981566666667
10768,50,1294,6,48,0.986466666667
10768,50,1308,10,48,0.988166666667
10768,50,1328,7,32,0.9657
10768,50,1345,8,28,0.954933333333
10768,50,1392,8,32,0.966666666667
10768,50,1421,7,36,0.9753
10768,50,1474,7,48,0.988
10768,50,1486,8,36,0.976133333333
10768,50,1553,7,44,0.984966666667
10768,50,1562,7,40,0.981766666667
10768,50,1599,8,40,0.981066666667
10768,50,1662,8,48,0.988533333333
10768,50,1730,8,44,0.9852
