919,224,0.605666666667
318,246,0.644766666667
318,301,0.690066666667
279,362,0.752366666667
279,454,0.802766666667
852,587,0.846666666667
279,754,0.891466666667
738,1145,0.948133333333
738,2562,0.990666666667
