11944,25,400,5,8,0.5417
11944,25,473,5,10,0.6679
11944,25,546,5,12,0.7613
11944,25,618,5,14,0.8146
11944,25,685,5,16,0.8588
11944,25,742,5,18,0.8904
11944,25,797,5,20,0.9163
11944,25,854,5,22,0.9276
11944,25,907,5,24,0.9412
11944,25,404,6,8,0.6015
11944,25,489,6,10,0.7209
11944,25,566,6,12,0.8028
11944,25,633,6,14,0.8609
11944,25,712,6,16,0.8962
11944,25,792,6,18,0.9158
11944,25,835,6,20,0.9317
11944,25,909,6,22,0.944
11944,25,967,6,24,0.9586
11944,25,446,7,8,0.6396
11944,25,544,7,10,0.7472
11944,25,685,7,12,0.8288
11944,25,771,7,14,0.8714
11944,25,852,7,16,0.905
11944,25,925,7,18,0.9253
11944,25,992,7,20,0.9419
11944,25,1067,7,22,0.9541
11944,25,1124,7,24,0.9619
11944,25,494,8,8,0.6582
11944,25,593,8,10,0.7626
11944,25,684,8,12,0.8364
11944,25,773,8,14,0.8818
11944,25,873,8,16,0.9134
11944,25,981,8,18,0.9331
11944,25,1054,8,20,0.9485
11944,25,1066,8,22,0.9543
11944,25,1137,8,24,0.9657
11944,25,499,10,8,0.6708
11944,25,595,10,10,0.7777
11944,25,675,10,12,0.8463
11944,25,748,10,14,0.8885
11944,25,824,10,16,0.914
11944,25,892,10,18,0.9334
11944,25,1017,10,20,0.9493
11944,25,1072,10,22,0.959
11944,25,1038,10,24,0.9669
13668,35,672,5,11,0.7205
13668,35,804,5,13,0.7874
13668,35,838,5,15,0.8423
13668,35,853,5,17,0.8787
13668,35,799,5,19,0.9027
13668,35,846,5,21,0.9233
13668,35,992,5,23,0.9331
13668,35,1041,5,25,0.9453
13668,35,1003,5,27,0.9517
13668,35,527,6,11,0.7669
13668,35,681,6,13,0.8327
13668,35,716,6,15,0.879
13668,35,775,6,17,0.9066
13668,35,834,6,19,0.9298
13668,35,870,6,21,0.941
13668,35,935,6,23,0.9531
13668,35,990,6,25,0.9573
13668,35,1111,6,27,0.9651
13668,35,537,7,11,0.8042
13668,35,610,7,13,0.8531
13668,35,684,7,15,0.8913
13668,35,747,7,17,0.9211
13668,35,816,7,19,0.9375
13668,35,875,7,21,0.948
13668,35,1102,7,23,0.9567
13668,35,1157,7,25,0.9633
13668,35,1168,7,27,0.9677
13668,35,684,8,11,0.8032
13668,35,617,8,13,0.8614
13668,35,733,8,15,0.8977
13668,35,937,8,17,0.9235
13668,35,835,8,19,0.9404
13668,35,889,8,21,0.952
13668,35,1050,8,23,0.9627
13668,35,1024,8,25,0.9681
13668,35,1117,8,27,0.9698
13668,35,636,10,11,0.8092
13668,35,738,10,13,0.8657
13668,35,882,10,15,0.9051
13668,35,962,10,17,0.9249
13668,35,1005,10,19,0.9454
13668,35,1113,10,21,0.9536
13668,35,1181,10,23,0.9628
13668,35,1228,10,25,0.9667
13668,35,1236,10,27,0.9724
12775,50,678,5,16,0.8652
12775,50,859,5,20,0.9134
12775,50,927,5,24,0.9401
12775,50,1123,5,28,0.9582
12775,50,1404,5,32,0.9725
12775,50,1515,5,36,0.9765
12775,50,1603,5,40,0.9823
12775,50,1817,5,44,0.9867
12775,50,1709,5,48,0.9895
12775,50,904,6,16,0.8882
12775,50,1070,6,20,0.931
12775,50,968,6,24,0.9567
12775,50,1060,6,28,0.968
12775,50,1226,6,32,0.9776
12775,50,1256,6,36,0.9833
12775,50,1326,6,40,0.9873
12775,50,1459,6,44,0.9894
12775,50,1487,6,48,0.9909
12775,50,790,7,16,0.9101
12775,50,940,7,20,0.945
12775,50,1018,7,24,0.9621
12775,50,1100,7,28,0.9734
12775,50,1195,7,32,0.9801
12775,50,1539,7,36,0.9835
12775,50,1556,7,40,0.9859
12775,50,1837,7,44,0.9914
12775,50,1889,7,48,0.9923
12775,50,728,8,16,0.9122
12775,50,967,8,20,0.9474
12775,50,1028,8,24,0.9629
12775,50,1181,8,28,0.9755
12775,50,1343,8,32,0.9816
12775,50,1366,8,36,0.9866
12775,50,1434,8,40,0.9897
12775,50,1575,8,44,0.9911
12775,50,1520,8,48,0.9932
12775,50,755,10,16,0.9133
12775,50,861,10,20,0.9477
12775,50,980,10,24,0.9643
12775,50,1086,10,28,0.9752
12775,50,1260,10,32,0.9832
12775,50,1329,10,36,0.9857
12775,50,1354,10,40,0.9903
12775,50,1437,10,44,0.9918
12775,50,1489,10,48,0.9925
