1220,3,80,89,0.189333333333
1220,3,100,110,0.193
1220,3,120,127,0.198666666667
1220,3,140,147,0.202666666667
1220,3,160,167,0.204333333333
1220,3,180,190,0.205666666667
1220,3,200,207,0.207666666667
1220,3,250,256,0.211333333333
1220,3,300,300,0.215
1220,3,400,418,0.216333333333
1220,3,500,491,0.218666666667
1220,3,600,593,0.219333333333
1220,3,700,697,0.219666666667
1220,3,800,768,0.220333333333
1220,3,900,868,0.220666666667
1638,4,80,95,0.191666666667
1638,4,100,113,0.197666666667
1638,4,120,132,0.201333333333
1638,4,140,150,0.204333333333
1638,4,160,170,0.206
1638,4,180,196,0.207666666667
1638,4,200,209,0.209
1638,4,250,259,0.213
1638,4,300,307,0.214666666667
1638,4,400,411,0.218333333333
1638,4,500,500,0.219333333333
1638,4,600,600,0.220333333333
1638,4,700,694,0.221
1638,4,800,784,0.221333333333
1638,4,900,884,0.221333333333
2076,5,80,95,0.197666666667
2076,5,100,115,0.201666666667
2076,5,120,139,0.206
2076,5,140,164,0.206666666667
2076,5,160,184,0.208666666667
2076,5,180,202,0.211666666667
2076,5,200,221,0.212333333333
2076,5,250,277,0.214
2076,5,300,322,0.216666666667
2076,5,400,426,0.219
2076,5,500,527,0.219666666667
2076,5,600,613,0.220333333333
2076,5,700,716,0.221
2076,5,800,836,0.221
2076,5,900,983,0.221333333333
2403,6,80,97,0.197333333333
2403,6,100,118,0.201333333333
2403,6,120,141,0.204666666667
2403,6,140,163,0.207666666667
2403,6,160,180,0.208666666667
2403,6,180,199,0.210333333333
2403,6,200,220,0.212666666667
2403,6,250,275,0.215
2403,6,300,320,0.216333333333
2403,6,400,421,0.219
2403,6,500,527,0.22
2403,6,600,621,0.221333333333
2403,6,700,724,0.221666666667
2403,6,800,823,0.221666666667
2403,6,900,922,0.221666666667
2836,7,80,101,0.199666666667
2836,7,100,121,0.202333333333
2836,7,120,142,0.205
2836,7,140,165,0.207333333333
2836,7,160,191,0.208666666667
2836,7,180,209,0.21
2836,7,200,226,0.211666666667
2836,7,250,278,0.214
2836,7,300,337,0.214666666667
2836,7,400,437,0.218333333333
2836,7,500,540,0.219666666667
2836,7,600,641,0.220666666667
2836,7,700,747,0.221333333333
