Exact graph,10,1,23,0.164333333333
Exact graph,10,2,32,0.271333333333
Exact graph,10,3,42,0.362
Exact graph,10,4,51,0.431666666667
Exact graph,10,5,62,0.501
Exact graph,10,6,74,0.547333333333
Exact graph,10,7,77,0.551666666667
Exact graph,10,8,85,0.598666666667
Exact graph,10,9,96,0.630333333333
Exact graph,10,10,108,0.656
Exact graph,20,1,37,0.501666666667
Exact graph,20,2,59,0.705333333333
