39430,7,4118,15,41,0.8682
39430,7,5049,15,49,0.8666
39430,7,5885,15,57,0.86935
39430,7,4196,15,65,0.8681
39430,7,4263,15,73,0.86745
39430,7,4381,15,81,0.8675
39430,7,4375,15,89,0.87345
39430,7,4511,15,97,0.86605
39430,7,4653,15,105,0.86655
39430,7,4810,75,41,0.86935
