346205,200,16,1,808,8,0.007
346205,200,16,1,202,8,0.007
346205,200,16,1,219,8,0.007
346205,200,16,1,206,9,0.00866666666667
346205,200,16,1,197,9,0.00866666666667
346205,200,16,1,211,10,0.017
346205,200,16,1,200,10,0.017
346205,200,16,1,202,11,0.0303333333333
346205,200,16,1,248,11,0.0303333333333
346205,200,16,1,236,12,0.0336666666667
346205,200,16,1,221,13,0.0406666666667
346205,200,16,1,219,14,0.0353333333333
346205,200,16,1,249,15,0.0333333333333
346205,200,16,1,234,16,0.0376666666667
346205,200,16,1,241,18,0.0546666666667
346205,200,16,1,237,20,0.061
346205,200,16,1,268,22,0.069
346205,200,16,1,267,25,0.0806666666667
346205,200,16,1,261,28,0.0896666666667
346205,200,16,1,280,33,0.118666666667
346205,200,16,1,324,40,0.127666666667
346205,200,16,1,326,50,0.146333333333
346205,200,16,1,350,66,0.171333333333
346205,200,16,1,429,100,0.183666666667
346205,200,16,1,649,200,0.202
346205,200,16,2,222,8,0.007
346205,200,16,2,234,8,0.007
346205,200,16,2,215,8,0.007
346205,200,16,2,224,9,0.00866666666667
346205,200,16,2,225,9,0.00866666666667
346205,200,16,2,233,10,0.017
346205,200,16,2,305,10,0.017
346205,200,16,2,337,11,0.0303333333333
346205,200,16,2,224,11,0.0303333333333
346205,200,16,2,278,12,0.0336666666667
346205,200,16,2,229,13,0.0406666666667
346205,200,16,2,251,14,0.0353333333333
346205,200,16,2,258,15,0.0333333333333
346205,200,16,2,264,16,0.0376666666667
346205,200,16,2,270,18,0.0546666666667
346205,200,16,2,285,20,0.061
346205,200,16,2,310,22,0.069
346205,200,16,2,346,25,0.0806666666667
346205,200,16,2,318,28,0.0896666666667
346205,200,16,2,375,33,0.118666666667
346205,200,16,2,401,40,0.127666666667
346205,200,16,2,433,50,0.146333333333
346205,200,16,2,516,66,0.171333333333
346205,200,16,2,653,100,0.183666666667
346205,200,16,2,1168,200,0.202
346205,200,16,3,225,8,0.007
346205,200,16,3,238,8,0.007
346205,200,16,3,239,8,0.007
346205,200,16,3,251,9,0.00866666666667
346205,200,16,3,247,9,0.00866666666667
346205,200,16,3,249,10,0.017
346205,200,16,3,249,10,0.017
346205,200,16,3,267,11,0.0303333333333
346205,200,16,3,258,11,0.0303333333333
346205,200,16,3,259,12,0.0336666666667
346205,200,16,3,282,13,0.0406666666667
346205,200,16,3,280,14,0.0353333333333
346205,200,16,3,296,15,0.0333333333333
346205,200,16,3,298,16,0.0376666666667
346205,200,16,3,331,18,0.0546666666667
346205,200,16,3,331,20,0.061
346205,200,16,3,350,22,0.069
346205,200,16,3,382,25,0.0806666666667
346205,200,16,3,441,28,0.0896666666667
346205,200,16,3,457,33,0.118666666667
346205,200,16,3,500,40,0.127666666667
346205,200,16,3,574,50,0.146333333333
346205,200,16,3,673,66,0.171333333333
346205,200,16,3,926,100,0.183666666667
346205,200,16,3,1621,200,0.202
346205,200,16,4,238,8,0.007
346205,200,16,4,240,8,0.007
346205,200,16,4,243,8,0.007
346205,200,16,4,245,9,0.00866666666667
346205,200,16,4,240,9,0.00866666666667
346205,200,16,4,307,10,0.017
346205,200,16,4,269,10,0.017
346205,200,16,4,287,11,0.0303333333333
346205,200,16,4,286,11,0.0303333333333
346205,200,16,4,313,12,0.0336666666667
346205,200,16,4,331,13,0.0406666666667
346205,200,16,4,350,14,0.0353333333333
346205,200,16,4,378,15,0.0333333333333
346205,200,16,4,358,16,0.0376666666667
346205,200,16,4,424,18,0.0546666666667
346205,200,16,4,497,20,0.061
346205,200,16,4,512,22,0.069
346205,200,16,4,470,25,0.0806666666667
346205,200,16,4,479,28,0.0896666666667
346205,200,16,4,566,33,0.118666666667
346205,200,16,4,604,40,0.127666666667
346205,200,16,4,717,50,0.146333333333
346205,200,16,4,878,66,0.171333333333
346205,200,16,4,1261,100,0.183666666667
346205,200,16,4,2029,200,0.202
346205,200,16,5,259,8,0.007
346205,200,16,5,272,8,0.007
346205,200,16,5,276,8,0.007
346205,200,16,5,297,9,0.00866666666667
346205,200,16,5,277,9,0.00866666666667
346205,200,16,5,275,10,0.017
346205,200,16,5,282,10,0.017
346205,200,16,5,291,11,0.0303333333333
346205,200,16,5,293,11,0.0303333333333
346205,200,16,5,309,12,0.0336666666667
346205,200,16,5,334,13,0.0406666666667
346205,200,16,5,341,14,0.0353333333333
346205,200,16,5,361,15,0.0333333333333
346205,200,16,5,382,16,0.0376666666667
346205,200,16,5,410,18,0.0546666666667
346205,200,16,5,444,20,0.061
346205,200,16,5,463,22,0.069
346205,200,16,5,505,25,0.0806666666667
346205,200,16,5,542,28,0.0896666666667
346205,200,16,5,624,33,0.118666666667
346205,200,16,5,690,40,0.127666666667
346205,200,16,5,819,50,0.146333333333
346205,200,16,5,1026,66,0.171333333333
346205,200,16,5,1461,100,0.183666666667
346205,200,16,5,2619,200,0.202
346205,200,16,6,284,8,0.007
346205,200,16,6,294,8,0.007
346205,200,16,6,290,8,0.007
346205,200,16,6,322,9,0.00866666666667
346205,200,16,6,299,9,0.00866666666667
346205,200,16,6,321,10,0.017
346205,200,16,6,291,10,0.017
346205,200,16,6,325,11,0.0303333333333
346205,200,16,6,343,11,0.0303333333333
346205,200,16,6,362,12,0.0336666666667
346205,200,16,6,380,13,0.0406666666667
346205,200,16,6,392,14,0.0353333333333
346205,200,16,6,415,15,0.0333333333333
346205,200,16,6,434,16,0.0376666666667
346205,200,16,6,472,18,0.0546666666667
346205,200,16,6,506,20,0.061
346205,200,16,6,546,22,0.069
346205,200,16,6,588,25,0.0806666666667
346205,200,16,6,660,28,0.0896666666667
346205,200,16,6,702,33,0.118666666667
346205,200,16,6,817,40,0.127666666667
346205,200,16,6,958,50,0.146333333333
346205,200,16,6,1247,66,0.171333333333
346205,200,16,6,1686,100,0.183666666667
346205,200,16,6,2789,200,0.202
346205,200,16,7,307,8,0.007
346205,200,16,7,307,8,0.007
346205,200,16,7,321,8,0.007
346205,200,16,7,342,9,0.00866666666667
346205,200,16,7,346,9,0.00866666666667
346205,200,16,7,363,10,0.017
346205,200,16,7,381,10,0.017
346205,200,16,7,392,11,0.0303333333333
346205,200,16,7,368,11,0.0303333333333
346205,200,16,7,396,12,0.0336666666667
346205,200,16,7,420,13,0.0406666666667
346205,200,16,7,449,14,0.0353333333333
346205,200,16,7,462,15,0.0333333333333
346205,200,16,7,481,16,0.0376666666667
346205,200,16,7,534,18,0.0546666666667
346205,200,16,7,585,20,0.061
346205,200,16,7,611,22,0.069
346205,200,16,7,688,25,0.0806666666667
346205,200,16,7,758,28,0.0896666666667
346205,200,16,7,782,33,0.118666666667
346205,200,16,7,923,40,0.127666666667
346205,200,16,7,1138,50,0.146333333333
346205,200,16,7,1368,66,0.171333333333
346205,200,16,7,1927,100,0.183666666667
346205,200,16,7,3162,200,0.202
346205,200,16,8,300,8,0.007
346205,200,16,8,307,8,0.007
346205,200,16,8,317,8,0.007
346205,200,16,8,344,9,0.00866666666667
346205,200,16,8,348,9,0.00866666666667
346205,200,16,8,373,10,0.017
346205,200,16,8,373,10,0.017
346205,200,16,8,390,11,0.0303333333333
346205,200,16,8,397,11,0.0303333333333
346205,200,16,8,428,12,0.0336666666667
346205,200,16,8,450,13,0.0406666666667
346205,200,16,8,471,14,0.0353333333333
346205,200,16,8,491,15,0.0333333333333
346205,200,16,8,528,16,0.0376666666667
346205,200,16,8,595,18,0.0546666666667
346205,200,16,8,638,20,0.061
346205,200,16,8,693,22,0.069
346205,200,16,8,748,25,0.0806666666667
346205,200,16,8,816,28,0.0896666666667
346205,200,16,8,919,33,0.118666666667
346205,200,16,8,1082,40,0.127666666667
346205,200,16,8,1305,50,0.146333333333
346205,200,16,8,1566,66,0.171333333333
346205,200,16,8,2131,100,0.183666666667
346205,200,16,8,3731,200,0.202
346205,200,16,9,330,8,0.007
346205,200,16,9,326,8,0.007
346205,200,16,9,332,8,0.007
346205,200,16,9,391,9,0.00866666666667
346205,200,16,9,363,9,0.00866666666667
346205,200,16,9,387,10,0.017
346205,200,16,9,403,10,0.017
346205,200,16,9,411,11,0.0303333333333
346205,200,16,9,389,11,0.0303333333333
346205,200,16,9,423,12,0.0336666666667
346205,200,16,9,476,13,0.0406666666667
346205,200,16,9,502,14,0.0353333333333
346205,200,16,9,575,15,0.0333333333333
346205,200,16,9,570,16,0.0376666666667
346205,200,16,9,627,18,0.0546666666667
346205,200,16,9,721,20,0.061
346205,200,16,9,812,22,0.069
346205,200,16,9,827,25,0.0806666666667
346205,200,16,9,857,28,0.0896666666667
346205,200,16,9,980,33,0.118666666667
346205,200,16,9,1160,40,0.127666666667
346205,200,16,9,1446,50,0.146333333333
346205,200,16,9,1733,66,0.171333333333
346205,200,16,9,2449,100,0.183666666667
346205,200,16,9,4021,200,0.202
346205,200,16,10,351,8,0.007
346205,200,16,10,362,8,0.007
346205,200,16,10,372,8,0.007
346205,200,16,10,395,9,0.00866666666667
346205,200,16,10,405,9,0.00866666666667
