1,2092,3,80,510,0.00286333333333
1,2092,3,100,472,0.00286333333333
1,2092,3,120,455,0.00286333333333
1,2092,3,140,457,0.00286333333333
1,2092,3,160,460,0.00286333333333
1,2092,3,180,476,0.00286333333333
1,2092,3,200,470,0.00286333333333
1,2092,3,250,469,0.00286333333333
1,2092,3,300,423,0.00286333333333
1,2092,3,400,526,0.00294333333333
1,2092,3,500,641,0.00301
1,2092,3,600,824,0.00304333333333
1,2092,3,700,886,0.00307333333333
1,2092,3,800,1082,0.00310333333333
1,2092,3,900,1198,0.00312666666667
3,2092,3,80,510,0.00699333333333
3,2092,3,100,472,0.00699333333333
3,2092,3,120,455,0.00699333333333
3,2092,3,140,457,0.00699333333333
3,2092,3,160,460,0.00699333333333
3,2092,3,180,476,0.00699333333333
3,2092,3,200,470,0.00699333333333
3,2092,3,250,469,0.00699333333333
3,2092,3,300,423,0.00699333333333
3,2092,3,400,526,0.00741
3,2092,3,500,641,0.00780333333333
3,2092,3,600,824,0.00801666666667
3,2092,3,700,886,0.00829
3,2092,3,800,1082,0.00844333333333
3,2092,3,900,1198,0.0086
5,2092,3,80,510,0.0103633333333
5,2092,3,100,472,0.0103633333333
5,2092,3,120,455,0.0103633333333
5,2092,3,140,457,0.0103633333333
5,2092,3,160,460,0.0103633333333
5,2092,3,180,476,0.0103633333333
5,2092,3,200,470,0.0103633333333
5,2092,3,250,469,0.0103633333333
5,2092,3,300,423,0.0103633333333
5,2092,3,400,526,0.0112266666667
5,2092,3,500,641,0.0119266666667
5,2092,3,600,824,0.01239
5,2092,3,700,886,0.0128733333333
5,2092,3,800,1082,0.0131966666667
5,2092,3,900,1198,0.01353
30,2092,3,80,510,0.0418633333333
30,2092,3,100,472,0.0418633333333
